Restaurant ID,Restaurant Name,Locality,Is NCR,Average Cost for two,Log_Cost,Aggregate rating,Cred_Rating,Predicted_Rating,Residual,rank_overall,rank_within_ncr_group
18334465,Sushi Junction,Malviya Nagar,True,1000,6.90875477931522,4.0,3.6883581446108575,3.4517875773465194,0.23657056726433812,1084.0,907.0
18272370,Vero Gusto,Malviya Nagar,True,250,5.5254529391317835,4.1,3.9006115801647145,3.3153520889822103,0.5852594911825042,237.0,188.0
311846,Snack Junction,Mandi House,True,300,5.707110264748875,3.2,3.3256361144119913,3.3332690071959785,-0.007632892783987266,2972.0,2638.0
311432,Turant,Mandi House,True,300,5.707110264748875,3.3,3.326172195315703,3.3332690071959785,-0.007096811880275666,2964.0,2630.0
313175,Aromas of Pind,Mathura Road,True,1200,7.0909098220799835,4.2,4.072821194955069,3.4697535855565107,0.6030676093985585,216.0,169.0
301842,Apna Dhaba and Caters,Mayapuri Phase 2,True,300,5.707110264748875,3.2,3.307427981888514,3.3332690071959785,-0.02584102530746435,3280.0,2936.0
311378,Green Chick Chop,Mayapuri Phase 2,True,350,5.860786223465865,2.7,3.269866620541205,3.348426114537516,-0.07855949399631079,4225.0,3841.0
301830,Jai Shree Durga South Indian Corner,Mayapuri Phase 2,True,350,5.860786223465865,3.0,3.3129551045510452,3.348426114537516,-0.03547100998647057,3446.0,3097.0
18323144,Malabar Catering House,Mayapuri Phase 2,True,400,5.993961427306569,3.2,3.3195569475856046,3.3615612260845467,-0.04200427849894206,3578.0,3225.0
311377,Meenakshi Bhawan,Mayapuri Phase 2,True,300,5.707110264748875,3.1,3.2954369960366265,3.3332690071959785,-0.037832011159351975,3506.0,3153.0
301848,New Raja Sweets,Mayapuri Phase 2,True,150,5.017279836814924,2.9,3.2300377723926488,3.2652308187184387,-0.0351930463257899,3444.0,3095.0
307998,Pizza Treat,Mayapuri Phase 2,True,250,5.5254529391317835,3.0,3.3129551045510452,3.3153520889822103,-0.0023969844311650945,2896.0,2567.0
5940,Pudding & Pie,Mayapuri Phase 2,True,450,6.111467339502679,3.1,3.319866620541205,3.3731508705500266,-0.053284250008821754,3794.0,3428.0
301826,Rita Chinese Food,Mayapuri Phase 2,True,350,5.860786223465865,3.1,3.3086869618696184,3.348426114537516,-0.039739152667897404,3536.0,3183.0
312923,Vibes of Punjab,Mayapuri Phase 2,True,700,6.55250788703459,3.2,3.305893296432964,3.416650836170689,-0.11075753973772473,4689.0,4280.0
301817,Ramji Di Hatti & Caterers,Mayapuri Phase 2,True,350,5.860786223465865,3.5,3.401520685814966,3.348426114537516,0.05309457127744999,2193.0,1894.0
301820,Spicy Tadka,Mayapuri Phase 2,True,600,6.398594934535208,3.5,3.400171654113801,3.4014703540590903,-0.0012986999452890835,2875.0,2549.0
18429423,9 is Mine,Mayur Vihar Phase 1,True,300,5.707110264748875,2.6,3.294576051892594,3.3332690071959785,-0.03869295530338457,3522.0,3169.0
6180,Aashirwad,Mayur Vihar Phase 1,True,450,6.111467339502679,3.2,3.3090078051515808,3.3731508705500266,-0.06414306539844583,3975.0,3602.0
301108,Aggarwal Sweet & Bakers,Mayur Vihar Phase 1,True,150,5.017279836814924,2.9,3.309491310190879,3.2652308187184387,0.04426049147244049,2295.0,1995.0
8105,Amit Hotel,Mayur Vihar Phase 1,True,150,5.017279836814924,2.9,3.2948666205412054,3.2652308187184387,0.029635801822766705,2467.0,2161.0
313185,Angrezee Dhaba,Mayur Vihar Phase 1,True,350,5.860786223465865,2.8,3.2823666205412048,3.348426114537516,-0.06605949399631106,4010.0,3637.0
8109,Ankur Family Restaurant,Mayur Vihar Phase 1,True,300,5.707110264748875,2.9,3.317217561326556,3.3332690071959785,-0.01605144586942231,3105.0,2769.0
304267,Bansal Sweet,Mayur Vihar Phase 1,True,150,5.017279836814924,2.7,3.1625004456566304,3.2652308187184387,-0.10273037306180832,4577.0,4177.0
313351,Baskin Robbins,Mayur Vihar Phase 1,True,300,5.707110264748875,3.1,3.2985892056501207,3.3332690071959785,-0.034679801545857813,3436.0,3088.0
309227,Caravan Resto Bar,Mayur Vihar Phase 1,True,1100,7.00397413672268,3.2,3.274125307503075,3.4611790920197736,-0.1870537845166984,5296.0,4842.0
18285695,Celebration Multi Cuisine Restaurant,Mayur Vihar Phase 1,True,500,6.2166061010848646,2.7,3.206548107147738,3.3835207391251902,-0.17697263197745228,5238.0,4786.0
18146358,Chatto Chapati,Mayur Vihar Phase 1,True,250,5.5254529391317835,3.0,3.301974223689605,3.3153520889822103,-0.013377865292605318,3059.0,2723.0
312715,Chawla's_,Mayur Vihar Phase 1,True,750,6.621405651764134,2.7,3.109135009619327,3.423446244016628,-0.31431123439730113,5832.0,5285.0
311245,China Town,Mayur Vihar Phase 1,True,300,5.707110264748875,2.7,3.231875512505125,3.3332690071959785,-0.10139349469085346,4556.0,4157.0
6173,China Town,Mayur Vihar Phase 1,True,350,5.860786223465865,2.7,3.1144484513026947,3.348426114537516,-0.23397766323482116,5546.0,5067.0
301353,Dazzle Pastry Shop,Mayur Vihar Phase 1,True,150,5.017279836814924,2.6,3.097466631760912,3.2652308187184387,-0.16776418695752682,5190.0,4740.0
300957,Delicacy Foods,Mayur Vihar Phase 1,True,650,6.478509642208569,3.2,3.254907635187463,3.4093523663952126,-0.1544447312077497,5087.0,4648.0
312703,Dolphin Rolls,Mayur Vihar Phase 1,True,200,5.303304908059076,2.9,3.3020460136419545,3.2934415599652347,0.008604453676719803,2722.0,2398.0
6183,Durbar Restaurant,Mayur Vihar Phase 1,True,500,6.2166061010848646,2.7,3.0891772042720422,3.3835207391251902,-0.294343534853148,5767.0,5239.0
301037,Ever Green Pastry Shop,Mayur Vihar Phase 1,True,200,5.303304908059076,3.1,3.2483437439796083,3.2934415599652347,-0.045097815985626344,3647.0,3289.0
8069,Evergreen Sweets Corner,Mayur Vihar Phase 1,True,100,4.61512051684126,3.0,3.301974223689605,3.2255657205981403,0.07640850309146474,1974.0,1695.0
306107,Great Plates By AJ,Mayur Vihar Phase 1,True,900,6.803505257608338,3.1,3.1977184980183133,3.4414067844659977,-0.24368828644768437,5587.0,5100.0
308359,Green Chick Chop,Mayur Vihar Phase 1,True,350,5.860786223465865,3.2,3.3015415171274998,3.348426114537516,-0.04688459741001605,3693.0,3334.0
18260604,Haqeem's,Mayur Vihar Phase 1,True,250,5.5254529391317835,2.7,3.206548107147738,3.3153520889822103,-0.10880398183447237,4653.0,4246.0
6185,Himalaya Food Corner,Mayur Vihar Phase 1,True,500,6.2166061010848646,2.7,3.0359213763190263,3.3835207391251902,-0.347599362806164,5923.0,5354.0
304259,Hot Joint Fast Food,Mayur Vihar Phase 1,True,350,5.860786223465865,2.6,2.9346593704573407,3.348426114537516,-0.4137667440801751,6070.0,5451.0
300959,Hyderabadi Dum Biryani,Mayur Vihar Phase 1,True,650,6.478509642208569,2.7,2.9927755114707106,3.4093523663952126,-0.4165768549245019,6076.0,5456.0
18238249,Kasturi Family Restaurant,Mayur Vihar Phase 1,True,400,5.993961427306569,3.0,3.2494569673957607,3.3615612260845467,-0.11210425868878593,4711.0,4297.0
309346,Kerala Cafe,Mayur Vihar Phase 1,True,300,5.707110264748875,3.3,3.3267290505351856,3.3332690071959785,-0.006539956660792878,2949.0,2615.0
307306,Keuchen Paradise,Mayur Vihar Phase 1,True,300,5.707110264748875,2.8,3.2739040482510084,3.3332690071959785,-0.05936495894497007,3905.0,3534.0
18203881,Kook For Health,Mayur Vihar Phase 1,True,500,6.2166061010848646,3.3,3.335893296432964,3.3835207391251902,-0.047627442692226296,3698.0,3339.0
18138441,Lahorian's Sweets & Bakers,Mayur Vihar Phase 1,True,250,5.5254529391317835,2.9,3.309491310190879,3.3153520889822103,-0.005860778791331178,2937.0,2605.0
8531,Mr. Baker's,Mayur Vihar Phase 1,True,100,4.61512051684126,3.0,3.242430010567711,3.2255657205981403,0.016864289969570567,2630.0,2315.0
18267785,Night Food Delivery,Mayur Vihar Phase 1,True,500,6.2166061010848646,2.7,3.2909727916723606,3.3835207391251902,-0.09254794745282968,4432.0,4036.0
8110,Nine 2 Nine Snacks & Restaurant,Mayur Vihar Phase 1,True,250,5.5254529391317835,2.9,3.309491310190879,3.3153520889822103,-0.005860778791331178,2937.0,2605.0
18281964,Punjabi Mirch,Mayur Vihar Phase 1,True,400,5.993961427306569,3.0,3.324764731137877,3.3615612260845467,-0.0367964949466697,3478.0,3128.0
2932,Rasoi The Food Express,Mayur Vihar Phase 1,True,600,6.398594934535208,2.6,2.960907164218701,3.4014703540590903,-0.4405631898403892,6129.0,5496.0
6182,Republic of Chicken,Mayur Vihar Phase 1,True,400,5.993961427306569,2.8,3.2502088458384577,3.3615612260845467,-0.11135238024608896,4698.0,4287.0
18324529,Sandwichai,Mayur Vihar Phase 1,True,350,5.860786223465865,3.3,3.323481595797266,3.348426114537516,-0.024944518740249944,3266.0,2923.0
308237,SB's Raisins,Mayur Vihar Phase 1,True,350,5.860786223465865,2.8,3.2220707929735544,3.348426114537516,-0.12635532156396145,4854.0,4432.0
311894,Shanghai Kitchen,Mayur Vihar Phase 1,True,300,5.707110264748875,3.1,3.264167076670766,3.3332690071959785,-0.0691019305252123,4062.0,3688.0
300960,Shiv Shakti Restaurant,Mayur Vihar Phase 1,True,200,5.303304908059076,3.0,3.25690344403444,3.2934415599652347,-0.03653811593079448,3471.0,3122.0
308222,Smoky Chettinad,Mayur Vihar Phase 1,True,600,6.398594934535208,2.8,3.075638068880689,3.4014703540590903,-0.32583228517840146,5865.0,5313.0
18258510,Spice Fusion,Mayur Vihar Phase 1,True,400,5.993961427306569,3.1,3.319866620541205,3.3615612260845467,-0.04169460554334181,3565.0,3212.0
308526,Sweet Toof Designer Cakes,Mayur Vihar Phase 1,True,250,5.5254529391317835,3.1,3.319866620541205,3.3153520889822103,0.004514531558994506,2786.0,2462.0
301118,The Chef,Mayur Vihar Phase 1,True,600,6.398594934535208,3.2,3.302951815976493,3.4014703540590903,-0.09851853808259747,4518.0,4120.0
309551,The Edge Cafe,Mayur Vihar Phase 1,True,400,5.993961427306569,3.1,3.2207110857873285,3.3615612260845467,-0.1408501402972182,4989.0,4553.0
9736,The Epicure - Fraser Suites,Mayur Vihar Phase 1,True,2000,7.601402334583733,3.1,3.195445974808585,3.520103619964429,-0.32465764515584405,5862.0,5310.0
18022625,Udupidarshini Veg Restaurant,Mayur Vihar Phase 1,True,550,6.311734809152915,3.4,3.3708845213452134,3.3929033130260597,-0.022018791680846306,3217.0,2875.0
18420679,36 lebzelter,Mayur Vihar Phase 1,True,150,5.017279836814924,3.7,3.5058242130716764,3.2652308187184387,0.24059339435323768,1065.0,890.0
301361,Baked Buns,Mayur Vihar Phase 1,True,500,6.2166061010848646,3.6,3.5430492091135863,3.3835207391251902,0.1595284699883961,1424.0,1204.0
312991,Freakin Beans,Mayur Vihar Phase 1,True,250,5.5254529391317835,3.7,3.55878124587031,3.3153520889822103,0.24342915688809974,1049.0,877.0
18277153,Nutri Cafe,Mayur Vihar Phase 1,True,500,6.2166061010848646,3.7,3.525638068880689,3.3835207391251902,0.14211732975549873,1523.0,1291.0
18273548,Senorita's,Mayur Vihar Phase 1,True,550,6.311734809152915,3.7,3.538797459908561,3.3929033130260597,0.14589414688250146,1499.0,1268.0
18399818,Village - The House of Food,Mayur Vihar Phase 1,True,300,5.707110264748875,3.7,3.550109918862346,3.3332690071959785,0.21684091166636765,1160.0,974.0
6190,Cafe Coffee Day,Mayur Vihar Phase 1,True,450,6.111467339502679,2.4,2.8756380688806886,3.3731508705500266,-0.497512801669338,6221.0,5559.0
2017,Food Fantasy,Mayur Vihar Phase 1,True,500,6.2166061010848646,2.4,2.77290024600246,3.3835207391251902,-0.6106204931227301,6354.0,5665.0
308812,Just Chinese,Mayur Vihar Phase 1,True,300,5.707110264748875,2.4,2.9483827147094996,3.3332690071959785,-0.3848862924864789,6007.0,5409.0
308848,Agarwal Bikaneri Sweets,Mayur Vihar Phase 2,True,100,4.61512051684126,3.1,3.3018447663984833,3.2255657205981403,0.07627904580034306,1976.0,1697.0
301056,Bikaner Sweets,Mayur Vihar Phase 2,True,100,4.61512051684126,2.8,3.2287703293699597,3.2255657205981403,0.003204608771819384,2807.0,2483.0
301692,Breadz,Mayur Vihar Phase 2,True,300,5.707110264748875,3.3,3.3259023788691486,3.3332690071959785,-0.007366628326829883,2968.0,2634.0
18265707,Desi Jugaad,Mayur Vihar Phase 2,True,350,5.860786223465865,3.2,3.3215168975460245,3.348426114537516,-0.02690921699149129,3296.0,2952.0
18368006,Food Trax,Mayur Vihar Phase 2,True,300,5.707110264748875,2.9,3.317217561326556,3.3332690071959785,-0.01605144586942231,3105.0,2769.0
18225277,Hub Tub,Mayur Vihar Phase 2,True,300,5.707110264748875,3.0,3.307366620541205,3.3332690071959785,-0.0259023866547734,3282.0,2938.0
2936,Malabar Foods,Mayur Vihar Phase 2,True,500,6.2166061010848646,2.7,3.025638068880689,3.3835207391251902,-0.35788267024450127,5947.0,5375.0
18291201,Mitra Di Chaap,Mayur Vihar Phase 2,True,300,5.707110264748875,3.0,3.3187505694501387,3.3332690071959785,-0.01451843774583983,3078.0,2742.0
3854,New Hyderabadi Biryani House,Mayur Vihar Phase 2,True,500,6.2166061010848646,2.5,3.063682847977128,3.3835207391251902,-0.31983789114806216,5845.0,5296.0
308831,New Madras Cafe,Mayur Vihar Phase 2,True,250,5.5254529391317835,2.8,3.2502088458384577,3.3153520889822103,-0.06514324314375264,3999.0,3626.0
301062,Roll Club,Mayur Vihar Phase 2,True,250,5.5254529391317835,3.2,3.2797046317237366,3.3153520889822103,-0.035647457258473736,3451.0,3102.0
5186,Sanju Cool & Hot Hut,Mayur Vihar Phase 2,True,250,5.5254529391317835,2.8,3.2739040482510084,3.3153520889822103,-0.041448040731201896,3559.0,3206.0
3851,Sethi's Kabab & Curries,Mayur Vihar Phase 2,True,500,6.2166061010848646,3.1,3.273415926060669,3.3835207391251902,-0.11010481306452125,4678.0,4269.0
305357,South Indian Fast Food,Mayur Vihar Phase 2,True,300,5.707110264748875,3.3,3.3348962604209373,3.3332690071959785,0.0016272532249588245,2830.0,2505.0
2019,Sweets and Spices,Mayur Vihar Phase 2,True,400,5.993961427306569,2.8,3.02891975212125,3.3615612260845467,-0.3326414739632968,5886.0,5329.0
305370,Urban Degchi Kitchen & Bar,Mayur Vihar Phase 2,True,1000,6.90875477931522,2.6,2.8574302849671853,3.4517875773465194,-0.5943572923793341,6337.0,5651.0
301053,Wah Ji Wah,Mayur Vihar Phase 2,True,400,5.993961427306569,3.1,3.1947117750023653,3.3615612260845467,-0.1668494510821814,5182.0,4732.0
308844,Zaiqa Kathi Roll & Momos,Mayur Vihar Phase 2,True,150,5.017279836814924,3.3,3.3386543192354994,3.2652308187184387,0.0734235005170607,2003.0,1720.0
308839,Duggal Snacks,Mayur Vihar Phase 2,True,50,3.9318256327243257,3.6,3.449537416670463,3.1581721348287717,0.2913652818416912,875.0,727.0
18440191,Granny's Flavour,Mayur Vihar Phase 2,True,150,5.017279836814924,3.5,3.387885088466269,3.2652308187184387,0.12265426974783011,1630.0,1387.0
18203185,Moustache Coffee,Mayur Vihar Phase 2,True,400,5.993961427306569,3.7,3.5665041464867775,3.3615612260845467,0.20494292040223083,1229.0,1030.0
301047,Pradeep Pav Bhaji,Mayur Vihar Phase 2,True,200,5.303304908059076,3.8,3.646241473778374,3.2934415599652347,0.35279991381313947,666.0,559.0
312492,Sandwich Factory,Mayur Vihar Phase 2,True,500,6.2166061010848646,3.9,3.8112624777237873,3.3835207391251902,0.4277417385985971,486.0,399.0
4672,Scorpio Cafe,Mayur Vihar Phase 2,True,400,5.993961427306569,3.7,3.662772398148818,3.3615612260845467,0.30121117206427117,833.0,695.0
311336,Veggie-Licious,Mayur Vihar Phase 2,True,450,6.111467339502679,3.6,3.5182049043644796,3.3731508705500266,0.14505403381445303,1505.0,1274.0
2942,Slice Of Italy,Mayur Vihar Phase 2,True,700,6.55250788703459,2.2,2.5357888735137353,3.416650836170689,-0.8808619626569536,6479.0,5785.0
301103,Anokha Chinese Hut,Mayur Vihar Phase 3,True,700,6.55250788703459,2.6,3.0843754046093093,3.416650836170689,-0.3322754315613796,5883.0,5327.0
18292451,Bobby Dhaba & Caterers,Mayur Vihar Phase 3,True,450,6.111467339502679,3.1,3.3280098287093978,3.3731508705500266,-0.04514104184062884,3648.0,3290.0
9740,Clever Fox Cafe,Mayur Vihar Phase 3,True,900,6.803505257608338,3.0,3.232601766896047,3.4414067844659977,-0.20880501756995073,5437.0,4974.0
301106,Dana Pani,Mayur Vihar Phase 3,True,300,5.707110264748875,2.8,3.3096703915152355,3.3332690071959785,-0.023598615680743062,3232.0,2890.0
6225,Hotel Malabar,Mayur Vihar Phase 3,True,300,5.707110264748875,3.0,3.2357880924699653,3.3332690071959785,-0.09748091472601317,4502.0,4105.0
301120,Lumbini Fast Point,Mayur Vihar Phase 3,True,400,5.993961427306569,3.0,3.2178801360798417,3.3615612260845467,-0.14368109000470497,5016.0,4580.0
307850,Mayur Restaurant,Mayur Vihar Phase 3,True,400,5.993961427306569,2.8,3.1972430992692273,3.3615612260845467,-0.16431812681531932,5158.0,4712.0
18292449,MOC - The American Restaurant,Mayur Vihar Phase 3,True,400,5.993961427306569,2.6,3.0382444136941364,3.3615612260845467,-0.3233168123904102,5856.0,5306.0
301116,Muradabadi Chicken Biryani,Mayur Vihar Phase 3,True,450,6.111467339502679,3.3,3.332630269484513,3.3731508705500266,-0.040520601065513695,3543.0,3190.0
8462,New Aggarwal Sweet Corner,Mayur Vihar Phase 3,True,100,4.61512051684126,2.7,3.231875512505125,3.2255657205981403,0.006309791906984774,2769.0,2445.0
309599,Pizza Castle,Mayur Vihar Phase 3,True,500,6.2166061010848646,2.7,3.109135009619327,3.3835207391251902,-0.2743857295058634,5702.0,5189.0
309499,Punjabi Dhaba,Mayur Vihar Phase 3,True,200,5.303304908059076,3.0,3.3129551045510452,3.2934415599652347,0.01951354458581056,2593.0,2279.0
300958,Qureshi Chicken Corner,Mayur Vihar Phase 3,True,200,5.303304908059076,3.0,3.3129551045510452,3.2934415599652347,0.01951354458581056,2593.0,2279.0
301105,Samarpan Fast Food,Mayur Vihar Phase 3,True,300,5.707110264748875,2.9,3.281250530177715,3.3332690071959785,-0.052018477018263454,3768.0,3404.0
311228,Shaan-E-Tandoorz,Mayur Vihar Phase 3,True,400,5.993961427306569,2.9,3.309491310190879,3.3615612260845467,-0.052069915893667496,3773.0,3409.0
6226,Sonu Sudh Bhojnalaya,Mayur Vihar Phase 3,True,250,5.5254529391317835,2.8,3.2578395042424995,3.3153520889822103,-0.05751258473971088,3865.0,3495.0
311229,The Test,Mayur Vihar Phase 3,True,500,6.2166061010848646,2.9,3.317217561326556,3.3835207391251902,-0.06630317779863404,4020.0,3647.0
306555,True Blue,Mayur Vihar Phase 3,True,900,6.803505257608338,3.3,3.3335004100040995,3.4414067844659977,-0.10790637446189821,4650.0,4243.0
301110,Zaika Kathi Rolls,Mayur Vihar Phase 3,True,150,5.017279836814924,3.0,3.277621463714637,3.2652308187184387,0.01239064499619813,2686.0,2368.0
304986,Baked Buns,Mayur Vihar Phase 3,True,500,6.2166061010848646,3.5,3.4475721636712766,3.3835207391251902,0.06405142454608637,2083.0,1791.0
309979,Green Chick Chop,Mehrauli,True,350,5.860786223465865,3.0,3.307366620541205,3.348426114537516,-0.0410594939963107,3556.0,3203.0
18025093,Mahara Hotel,Mehrauli,True,400,5.993961427306569,2.9,3.317217561326556,3.3615612260845467,-0.04434366475799045,3630.0,3274.0
307990,Malik Vegetarian Rasoi,Mehrauli,True,250,5.5254529391317835,2.9,3.281250530177715,3.3153520889822103,-0.03410155880449528,3429.0,3081.0
309517,Yash Aadi Food Corner,Mehrauli,True,400,5.993961427306569,2.9,3.3020460136419545,3.3615612260845467,-0.05951521244259217,3908.0,3537.0
6341,McDonald's,"Metro Walk Mall, Rohini",True,500,6.2166061010848646,3.4,3.382946648216482,3.3835207391251902,-0.0005740909087084134,2861.0,2535.0
1951,Moti Mahal Delux Tandoori Trail,"Metro Walk Mall, Rohini",True,1000,6.90875477931522,3.2,3.2370626537515377,3.4517875773465194,-0.21472492359498174,5459.0,4992.0
250,Pizza Hut,"Metro Walk Mall, Rohini",True,1000,6.90875477931522,2.8,3.004640384472026,3.4517875773465194,-0.44714719287449345,6144.0,5508.0
312753,Dill's Chawla Chik-Inn,MG Road,True,700,6.55250788703459,2.9,3.317217561326556,3.416650836170689,-0.09943327484413267,4533.0,4135.0
312983,Tandoori Zaaika,MG Road,True,500,6.2166061010848646,3.0,3.324764731137877,3.3835207391251902,-0.058756007987313286,3885.0,3514.0
3207,Buzz,"MGF Metropolitan Mall, Saket",True,2000,7.601402334583733,3.4,3.3911246496293956,3.520103619964429,-0.12897897033503325,4886.0,4461.0
4752,Lighthouse 13,"MGF Metropolitan Mall, Saket",True,2100,7.650168700845001,3.4,3.3961430222137436,3.524913461752629,-0.12877043953888556,4881.0,4457.0
4830,Berco's,"MGF Metropolitan Mall, Saket",True,1100,7.00397413672268,3.8,3.7641897894956147,3.4611790920197736,0.3030106974758411,825.0,689.0
4341,The Great Kabab Factory,"MGF Metropolitan Mall, Saket",True,2200,7.696667081526462,3.5,3.4866773871120795,3.529499611421586,-0.04282222430950666,3601.0,3248.0
307237,The Tea Place by Manjushree,"MGF Metropolitan Mall, Saket",True,700,6.55250788703459,4.1,3.8398051826262942,3.416650836170689,0.42315434645560535,497.0,408.0
18260028,Victoria,"MGM Club, Daryaganj",True,1200,7.0909098220799835,3.2,3.307427981888514,3.4697535855565107,-0.16232560366799653,5147.0,4703.0
312576,Munch Nation,Model Town 1,True,350,5.860786223465865,3.8,3.77166563241019,3.348426114537516,0.4232395178726742,496.0,407.0
5347,"34, Chowringhee Lane",Model Town 2,True,250,5.5254529391317835,3.2,3.2667795563090762,3.3153520889822103,-0.048572532673134106,3708.0,3349.0
300945,Any Time Food,Model Town 2,True,400,5.993961427306569,2.6,2.964480502478292,3.3615612260845467,-0.3970807236062548,6032.0,5425.0
300934,Bikaner Sweet House,Model Town 2,True,200,5.303304908059076,3.2,3.314038934620115,3.2934415599652347,0.02059737465488043,2583.0,2269.0
3223,Domino's Pizza,Model Town 2,True,700,6.55250788703459,2.8,2.9888988164357166,3.416650836170689,-0.42775201973497223,6101.0,5474.0
307554,Giani,Model Town 2,True,400,5.993961427306569,2.9,3.1512787585262214,3.3615612260845467,-0.21028246755832525,5444.0,4980.0
967,Grand Plaza,Model Town 2,True,800,6.68586094706836,3.3,3.3082649037839063,3.4298034897290544,-0.1215385859451481,4811.0,4390.0
6196,Great Wall,Model Town 2,True,1200,7.0909098220799835,2.7,3.032422195315703,3.4697535855565107,-0.4373313902408076,6125.0,5492.0
18381220,Healthy Food Station,Model Town 2,True,400,5.993961427306569,3.1,3.2663855506798307,3.3615612260845467,-0.09517567540471594,4469.0,4072.0
2491,Hostess Tasty Bites,Model Town 2,True,500,6.2166061010848646,3.1,3.2894235500047304,3.3835207391251902,-0.09409718912045983,4456.0,4059.0
1041,Hot Pot,Model Town 2,True,500,6.2166061010848646,3.1,3.1799514983786197,3.3835207391251902,-0.20356924074657057,5406.0,4944.0
982,Kabab Factory,Model Town 2,True,700,6.55250788703459,3.0,3.282172635250942,3.416650836170689,-0.13447820091974672,4936.0,4507.0
18352186,Keventers,Model Town 2,True,400,5.993961427306569,3.1,3.28655349621678,3.3615612260845467,-0.07500772986776649,4172.0,3791.0
9380,Krishna Sweet House,Model Town 2,True,200,5.303304908059076,3.3,3.331018898151944,3.2934415599652347,0.0375773381867095,2359.0,2056.0
1303,Mitraz,Model Town 2,True,850,6.7464121285733745,3.4,3.384083538335383,3.435775671489889,-0.05169213315450616,3767.0,3403.0
18168462,Nut Khut Chaats & Snacks,Model Town 2,True,300,5.707110264748875,3.2,3.330044399128201,3.3332690071959785,-0.003224608067777357,2908.0,2579.0
311734,Subway,Model Town 2,True,500,6.2166061010848646,3.4,3.379594279917158,3.3835207391251902,-0.003926459208032362,2915.0,2584.0
2291,The Host,Model Town 2,True,450,6.111467339502679,2.7,3.1625004456566304,3.3731508705500266,-0.21065042489339625,5445.0,4981.0
9427,Chacha Di Hatti,Model Town 2,True,100,4.61512051684126,3.7,3.565452998033917,3.2255657205981403,0.3398872774357766,711.0,596.0
5874,Cocoberry,Model Town 2,True,300,5.707110264748875,3.5,3.434347123876644,3.3332690071959785,0.10107811668066535,1773.0,1509.0
3375,Eating Corner,Model Town 2,True,300,5.707110264748875,3.7,3.6105368102110336,3.3332690071959785,0.27726780301505505,918.0,761.0
312353,El Posto,Model Town 2,True,300,5.707110264748875,3.5,3.4190281194478604,3.3332690071959785,0.08575911225188193,1885.0,1615.0
180,McDonald's,Model Town 2,True,500,6.2166061010848646,3.6,3.528728250001798,3.3835207391251902,0.14520751087660777,1503.0,1272.0
18057822,Pizza Station,Model Town 2,True,300,5.707110264748875,3.5,3.3943845036276445,3.3332690071959785,0.06111549643166603,2110.0,1818.0
6607,Puri Bakers,Model Town 2,True,300,5.707110264748875,3.7,3.603460625707952,3.3332690071959785,0.27019161851197326,946.0,784.0
18247031,JAIL - Behind The Bar,Model Town 2,True,1600,7.3783837129967145,4.1,3.9201594644622912,3.498107224335746,0.4220522401265452,499.0,410.0
18264447,Curry Shurry,Model Town 3,True,600,6.398594934535208,3.3,3.332630269484513,3.4014703540590903,-0.06884008457457735,4060.0,3686.0
300911,Frontier,Model Town 3,True,200,5.303304908059076,3.2,3.3158207929735544,3.2934415599652347,0.022379233008319677,2564.0,2251.0
4090,Hari Om Bhojnalaya,Model Town 3,True,400,5.993961427306569,3.2,3.305893296432964,3.3615612260845467,-0.055667929651582515,3842.0,3473.0
5729,Nirmal's,Model Town 3,True,400,5.993961427306569,2.7,3.250216047419095,3.3615612260845467,-0.1113451786654518,4696.0,4285.0
309704,Sardar A Pure Meat Shop,Model Town 3,True,150,5.017279836814924,2.8,3.235685979843669,3.2652308187184387,-0.029544838874769663,3351.0,3005.0
964,The Dragon Hucks,Model Town 3,True,800,6.68586094706836,3.3,3.3172091147281333,3.4298034897290544,-0.11259437500092107,4716.0,4302.0
307333,Green Chick Chop,Model Town 3,True,350,5.860786223465865,3.5,3.416235985635718,3.348426114537516,0.06780987109820202,2051.0,1764.0
5765,New Arjun Bombay Pav Bhaji,Model Town 3,True,250,5.5254529391317835,3.8,3.7223057623685776,3.3153520889822103,0.40695367338636723,531.0,438.0
18400738,Madaari,Model Town 3,True,1200,7.0909098220799835,4.3,4.013040313273502,3.4697535855565107,0.5432867277169917,291.0,235.0
307730,Amritsari Express,"Moments Mall, Kirti Nagar",True,400,5.993961427306569,3.4,3.3708845213452134,3.3615612260845467,0.009323295260666775,2716.0,2392.0
305251,Barista,"Moments Mall, Kirti Nagar",True,650,6.478509642208569,3.1,3.283769115676231,3.4093523663952126,-0.12558325071898135,4845.0,4423.0
312087,Baskin Robbins,"Moments Mall, Kirti Nagar",True,300,5.707110264748875,3.1,3.323864195460136,3.3332690071959785,-0.009404811735842511,3010.0,2676.0
18070503,Bikano's Chat Cafe,"Moments Mall, Kirti Nagar",True,500,6.2166061010848646,2.7,3.0989066343788436,3.3835207391251902,-0.28461410474634663,5733.0,5214.0
18454460,Burger Singh,"Moments Mall, Kirti Nagar",True,500,6.2166061010848646,3.3,3.3369489816221685,3.3835207391251902,-0.04657175750302178,3683.0,3324.0
18419902,Cafe Grub,"Moments Mall, Kirti Nagar",True,300,5.707110264748875,3.2,3.3195569475856046,3.3332690071959785,-0.013712059610373917,3071.0,2735.0
307356,Chicago Pizza,"Moments Mall, Kirti Nagar",True,800,6.68586094706836,2.9,3.1279642345392524,3.4298034897290544,-0.3018392551898019,5787.0,5254.0
